STATE,COUNTY,STNAME,CTYNAME,year_col,population,year,date
12,49,Florida,Hardee County,POPESTIMATE2022,25651,2022,2022-01-01
12,51,Florida,Hendry County,POPESTIMATE2022,41391,2022,2022-01-01
12,53,Florida,Hernando County,POPESTIMATE2022,206935,2022,2022-01-01
12,55,Florida,Highlands County,POPESTIMATE2022,105649,2022,2022-01-01
12,57,Florida,Hillsborough County,POPESTIMATE2022,1513473,2022,2022-01-01
12,59,Florida,Holmes County,POPESTIMATE2022,19653,2022,2022-01-01
12,61,Florida,Indian River County,POPESTIMATE2022,167267,2022,2022-01-01
12,63,Florida,Jackson County,POPESTIMATE2022,48255,2022,2022-01-01
12,65,Florida,Jefferson County,POPESTIMATE2022,15069,2022,2022-01-01
12,67,Florida,Lafayette County,POPESTIMATE2022,7777,2022,2022-01-01
12,69,Florida,Lake County,POPESTIMATE2022,410090,2022,2022-01-01
12,71,Florida,Lee County,POPESTIMATE2022,822391,2022,2022-01-01
12,73,Florida,Leon County,POPESTIMATE2022,297282,2022,2022-01-01
12,75,Florida,Levy County,POPESTIMATE2022,45253,2022,2022-01-01
12,77,Florida,Liberty County,POPESTIMATE2022,7613,2022,2022-01-01
12,79,Florida,Madison County,POPESTIMATE2022,18230,2022,2022-01-01
12,81,Florida,Manatee County,POPESTIMATE2022,429169,2022,2022-01-01
12,83,Florida,Marion County,POPESTIMATE2022,396437,2022,2022-01-01
12,85,Florida,Martin County,POPESTIMATE2022,161987,2022,2022-01-01
12,86,Florida,Miami-Dade County,POPESTIMATE2022,2673056,2022,2022-01-01
12,87,Florida,Monroe County,POPESTIMATE2022,81618,2022,2022-01-01
12,89,Florida,Nassau County,POPESTIMATE2022,97826,2022,2022-01-01
12,91,Florida,Okaloosa County,POPESTIMATE2022,216464,2022,2022-01-01
12,93,Florida,Okeechobee County,POPESTIMATE2022,40373,2022,2022-01-01
12,95,Florida,Orange County,POPESTIMATE2022,1451761,2022,2022-01-01
12,97,Florida,Osceola County,POPESTIMATE2022,422543,2022,2022-01-01
12,99,Florida,Palm Beach County,POPESTIMATE2022,1519867,2022,2022-01-01
12,101,Florida,Pasco County,POPESTIMATE2022,609141,2022,2022-01-01
12,103,Florida,Pinellas County,POPESTIMATE2022,961792,2022,2022-01-01
12,105,Florida,Polk County,POPESTIMATE2022,788382,2022,2022-01-01
12,107,Florida,Putnam County,POPESTIMATE2022,74736,2022,2022-01-01
12,109,Florida,St. Johns County,POPESTIMATE2022,307072,2022,2022-01-01
12,111,Florida,St. Lucie County,POPESTIMATE2022,358886,2022,2022-01-01
12,113,Florida,Santa Rosa County,POPESTIMATE2022,198199,2022,2022-01-01
12,115,Florida,Sarasota County,POPESTIMATE2022,462552,2022,2022-01-01
12,117,Florida,Seminole County,POPESTIMATE2022,478623,2022,2022-01-01
12,119,Florida,Sumter County,POPESTIMATE2022,144767,2022,2022-01-01
12,121,Florida,Suwannee County,POPESTIMATE2022,45405,2022,2022-01-01
12,123,Florida,Taylor County,POPESTIMATE2022,21313,2022,2022-01-01
12,125,Florida,Union County,POPESTIMATE2022,15514,2022,2022-01-01
12,127,Florida,Volusia County,POPESTIMATE2022,579665,2022,2022-01-01
12,129,Florida,Wakulla County,POPESTIMATE2022,35169,2022,2022-01-01
12,131,Florida,Walton County,POPESTIMATE2022,83404,2022,2022-01-01
12,133,Florida,Washington County,POPESTIMATE2022,25405,2022,2022-01-01
13,0,Georgia,Georgia,POPESTIMATE2022,10913150,2022,2022-01-01
13,1,Georgia,Appling County,POPESTIMATE2022,18437,2022,2022-01-01
13,3,Georgia,Atkinson County,POPESTIMATE2022,8160,2022,2022-01-01
13,5,Georgia,Bacon County,POPESTIMATE2022,11173,2022,2022-01-01
13,7,Georgia,Baker County,POPESTIMATE2022,2792,2022,2022-01-01
13,9,Georgia,Baldwin County,POPESTIMATE2022,43633,2022,2022-01-01
13,11,Georgia,Banks County,POPESTIMATE2022,19342,2022,2022-01-01
13,13,Georgia,Barrow County,POPESTIMATE2022,89245,2022,2022-01-01
13,15,Georgia,Bartow County,POPESTIMATE2022,112815,2022,2022-01-01
13,17,Georgia,Ben Hill County,POPESTIMATE2022,17057,2022,2022-01-01
13,19,Georgia,Berrien County,POPESTIMATE2022,18215,2022,2022-01-01
13,21,Georgia,Bibb County,POPESTIMATE2022,156126,2022,2022-01-01
13,23,Georgia,Bleckley County,POPESTIMATE2022,12279,2022,2022-01-01
13,25,Georgia,Brantley County,POPESTIMATE2022,18210,2022,2022-01-01
13,27,Georgia,Brooks County,POPESTIMATE2022,16284,2022,2022-01-01
13,29,Georgia,Bryan County,POPESTIMATE2022,48218,2022,2022-01-01
13,31,Georgia,Bulloch County,POPESTIMATE2022,83038,2022,2022-01-01
13,33,Georgia,Burke County,POPESTIMATE2022,24434,2022,2022-01-01
13,35,Georgia,Butts County,POPESTIMATE2022,26745,2022,2022-01-01
13,37,Georgia,Calhoun County,POPESTIMATE2022,5474,2022,2022-01-01
13,39,Georgia,Camden County,POPESTIMATE2022,56971,2022,2022-01-01
13,43,Georgia,Candler County,POPESTIMATE2022,10962,2022,2022-01-01
13,45,Georgia,Carroll County,POPESTIMATE2022,124530,2022,2022-01-01
13,47,Georgia,Catoosa County,POPESTIMATE2022,68836,2022,2022-01-01
13,49,Georgia,Charlton County,POPESTIMATE2022,12788,2022,2022-01-01
13,51,Georgia,Chatham County,POPESTIMATE2022,301025,2022,2022-01-01
13,53,Georgia,Chattahoochee County,POPESTIMATE2022,8746,2022,2022-01-01
13,55,Georgia,Chattooga County,POPESTIMATE2022,24962,2022,2022-01-01
13,57,Georgia,Cherokee County,POPESTIMATE2022,281194,2022,2022-01-01
13,59,Georgia,Clarke County,POPESTIMATE2022,129726,2022,2022-01-01
13,61,Georgia,Clay County,POPESTIMATE2022,2853,2022,2022-01-01
13,63,Georgia,Clayton County,POPESTIMATE2022,298399,2022,2022-01-01
13,65,Georgia,Clinch County,POPESTIMATE2022,6679,2022,2022-01-01
13,67,Georgia,Cobb County,POPESTIMATE2022,771840,2022,2022-01-01
13,69,Georgia,Coffee County,POPESTIMATE2022,43247,2022,2022-01-01
13,71,Georgia,Colquitt County,POPESTIMATE2022,45830,2022,2022-01-01
13,73,Georgia,Columbia County,POPESTIMATE2022,162471,2022,2022-01-01
13,75,Georgia,Cook County,POPESTIMATE2022,17409,2022,2022-01-01
13,77,Georgia,Coweta County,POPESTIMATE2022,152879,2022,2022-01-01
13,79,Georgia,Crawford County,POPESTIMATE2022,12169,2022,2022-01-01
13,81,Georgia,Crisp County,POPESTIMATE2022,19729,2022,2022-01-01
13,83,Georgia,Dade County,POPESTIMATE2022,16090,2022,2022-01-01
13,85,Georgia,Dawson County,POPESTIMATE2022,30189,2022,2022-01-01
13,87,Georgia,Decatur County,POPESTIMATE2022,29019,2022,2022-01-01
13,89,Georgia,DeKalb County,POPESTIMATE2022,761779,2022,2022-01-01
13,91,Georgia,Dodge County,POPESTIMATE2022,19873,2022,2022-01-01
13,93,Georgia,Dooly County,POPESTIMATE2022,10585,2022,2022-01-01
13,95,Georgia,Dougherty County,POPESTIMATE2022,82895,2022,2022-01-01
13,97,Georgia,Douglas County,POPESTIMATE2022,147453,2022,2022-01-01
13,99,Georgia,Early County,POPESTIMATE2022,10560,2022,2022-01-01
13,101,Georgia,Echols County,POPESTIMATE2022,3686,2022,2022-01-01
13,103,Georgia,Effingham County,POPESTIMATE2022,69034,2022,2022-01-01
13,105,Georgia,Elbert County,POPESTIMATE2022,19873,2022,2022-01-01
13,107,Georgia,Emanuel County,POPESTIMATE2022,22946,2022,2022-01-01
13,109,Georgia,Evans County,POPESTIMATE2022,10659,2022,2022-01-01
13,111,Georgia,Fannin County,POPESTIMATE2022,25733,2022,2022-01-01
13,113,Georgia,Fayette County,POPESTIMATE2022,121981,2022,2022-01-01
13,115,Georgia,Floyd County,POPESTIMATE2022,99437,2022,2022-01-01
13,117,Georgia,Forsyth County,POPESTIMATE2022,267312,2022,2022-01-01
13,119,Georgia,Franklin County,POPESTIMATE2022,24146,2022,2022-01-01
13,121,Georgia,Fulton County,POPESTIMATE2022,1073698,2022,2022-01-01
13,123,Georgia,Gilmer County,POPESTIMATE2022,32403,2022,2022-01-01
13,125,Georgia,Glascock County,POPESTIMATE2022,2928,2022,2022-01-01
13,127,Georgia,Glynn County,POPESTIMATE2022,85145,2022,2022-01-01
13,129,Georgia,Gordon County,POPESTIMATE2022,58855,2022,2022-01-01
13,131,Georgia,Grady County,POPESTIMATE2022,25994,2022,2022-01-01
13,133,Georgia,Greene County,POPESTIMATE2022,20111,2022,2022-01-01
13,135,Georgia,Gwinnett County,POPESTIMATE2022,976173,2022,2022-01-01
13,137,Georgia,Habersham County,POPESTIMATE2022,47465,2022,2022-01-01
13,139,Georgia,Hall County,POPESTIMATE2022,212621,2022,2022-01-01
13,141,Georgia,Hancock County,POPESTIMATE2022,8417,2022,2022-01-01
13,143,Georgia,Haralson County,POPESTIMATE2022,31355,2022,2022-01-01
13,145,Georgia,Harris County,POPESTIMATE2022,36257,2022,2022-01-01
13,147,Georgia,Hart County,POPESTIMATE2022,26886,2022,2022-01-01
13,149,Georgia,Heard County,POPESTIMATE2022,11716,2022,2022-01-01
13,151,Georgia,Henry County,POPESTIMATE2022,248472,2022,2022-01-01
13,153,Georgia,Houston County,POPESTIMATE2022,169775,2022,2022-01-01
13,155,Georgia,Irwin County,POPESTIMATE2022,9114,2022,2022-01-01
13,157,Georgia,Jackson County,POPESTIMATE2022,84009,2022,2022-01-01
13,159,Georgia,Jasper County,POPESTIMATE2022,15979,2022,2022-01-01
13,161,Georgia,Jeff Davis County,POPESTIMATE2022,14891,2022,2022-01-01
13,163,Georgia,Jefferson County,POPESTIMATE2022,15294,2022,2022-01-01
13,165,Georgia,Jenkins County,POPESTIMATE2022,8655,2022,2022-01-01
13,167,Georgia,Johnson County,POPESTIMATE2022,9211,2022,2022-01-01
13,169,Georgia,Jones County,POPESTIMATE2022,28512,2022,2022-01-01
13,171,Georgia,Lamar County,POPESTIMATE2022,19473,2022,2022-01-01
13,173,Georgia,Lanier County,POPESTIMATE2022,10177,2022,2022-01-01
13,175,Georgia,Laurens County,POPESTIMATE2022,49710,2022,2022-01-01
13,177,Georgia,Lee County,POPESTIMATE2022,33678,2022,2022-01-01
13,179,Georgia,Liberty County,POPESTIMATE2022,67919,2022,2022-01-01
13,181,Georgia,Lincoln County,POPESTIMATE2022,7859,2022,2022-01-01
13,183,Georgia,Long County,POPESTIMATE2022,18395,2022,2022-01-01
13,185,Georgia,Lowndes County,POPESTIMATE2022,119499,2022,2022-01-01
13,187,Georgia,Lumpkin County,POPESTIMATE2022,34706,2022,2022-01-01
13,189,Georgia,McDuffie County,POPESTIMATE2022,21690,2022,2022-01-01
13,191,Georgia,McIntosh County,POPESTIMATE2022,11183,2022,2022-01-01
13,193,Georgia,Macon County,POPESTIMATE2022,11777,2022,2022-01-01
13,195,Georgia,Madison County,POPESTIMATE2022,31450,2022,2022-01-01
13,197,Georgia,Marion County,POPESTIMATE2022,7436,2022,2022-01-01
13,199,Georgia,Meriwether County,POPESTIMATE2022,20890,2022,2022-01-01
13,201,Georgia,Miller County,POPESTIMATE2022,5774,2022,2022-01-01
13,205,Georgia,Mitchell County,POPESTIMATE2022,21192,2022,2022-01-01
13,207,Georgia,Monroe County,POPESTIMATE2022,29469,2022,2022-01-01
13,209,Georgia,Montgomery County,POPESTIMATE2022,8643,2022,2022-01-01
13,211,Georgia,Morgan County,POPESTIMATE2022,21024,2022,2022-01-01
13,213,Georgia,Murray County,POPESTIMATE2022,40410,2022,2022-01-01
13,215,Georgia,Muscogee County,POPESTIMATE2022,202432,2022,2022-01-01
13,217,Georgia,Newton County,POPESTIMATE2022,117752,2022,2022-01-01
13,219,Georgia,Oconee County,POPESTIMATE2022,43624,2022,2022-01-01
13,221,Georgia,Oglethorpe County,POPESTIMATE2022,15531,2022,2022-01-01
13,223,Georgia,Paulding County,POPESTIMATE2022,178753,2022,2022-01-01
13,225,Georgia,Peach County,POPESTIMATE2022,28486,2022,2022-01-01
13,227,Georgia,Pickens County,POPESTIMATE2022,34825,2022,2022-01-01
13,229,Georgia,Pierce County,POPESTIMATE2022,20190,2022,2022-01-01
13,231,Georgia,Pike County,POPESTIMATE2022,19955,2022,2022-01-01
13,233,Georgia,Polk County,POPESTIMATE2022,43669,2022,2022-01-01
13,235,Georgia,Pulaski County,POPESTIMATE2022,9963,2022,2022-01-01
13,237,Georgia,Putnam County,POPESTIMATE2022,22933,2022,2022-01-01
13,239,Georgia,Quitman County,POPESTIMATE2022,2259,2022,2022-01-01
13,241,Georgia,Rabun County,POPESTIMATE2022,17267,2022,2022-01-01
13,243,Georgia,Randolph County,POPESTIMATE2022,6126,2022,2022-01-01
13,245,Georgia,Richmond County,POPESTIMATE2022,206344,2022,2022-01-01
13,247,Georgia,Rockdale County,POPESTIMATE2022,94945,2022,2022-01-01
13,249,Georgia,Schley County,POPESTIMATE2022,4497,2022,2022-01-01
13,251,Georgia,Screven County,POPESTIMATE2022,13970,2022,2022-01-01
13,253,Georgia,Seminole County,POPESTIMATE2022,9144,2022,2022-01-01
13,255,Georgia,Spalding County,POPESTIMATE2022,69008,2022,2022-01-01
13,257,Georgia,Stephens County,POPESTIMATE2022,26746,2022,2022-01-01
13,259,Georgia,Stewart County,POPESTIMATE2022,4604,2022,2022-01-01
13,261,Georgia,Sumter County,POPESTIMATE2022,28864,2022,2022-01-01
13,263,Georgia,Talbot County,POPESTIMATE2022,5757,2022,2022-01-01
13,265,Georgia,Taliaferro County,POPESTIMATE2022,1608,2022,2022-01-01
13,267,Georgia,Tattnall County,POPESTIMATE2022,23988,2022,2022-01-01
13,269,Georgia,Taylor County,POPESTIMATE2022,7762,2022,2022-01-01
13,271,Georgia,Telfair County,POPESTIMATE2022,12378,2022,2022-01-01
13,273,Georgia,Terrell County,POPESTIMATE2022,8792,2022,2022-01-01
13,275,Georgia,Thomas County,POPESTIMATE2022,45551,2022,2022-01-01
